ID,DATE,TMAX,TMIN,EVAP,PRCP,Latitude,Longitude,Elevation,Region
USC00366886,2015-07-14,317.0,228.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
US1MIWY0038,2016-03-07,,,,3.0,42.32,-83.09,180.1,Detroit
US1IDAD0009,2015-05-17,,,,3.0,43.6323,-116.2045,827.8,Boise
USC00237452,2017-03-23,117.0,28.0,,8.0,38.6308,-90.2708,157.0,StLouis
US1TNDV0047,2018-01-17,,,,13.0,36.126,-86.7954,193.9,Nashville
USC00237452,2018-01-30,39.0,-61.0,,,38.6308,-90.2708,157.0,StLouis
US1NYKN0025,2018-03-29,,,,0.0,40.6846,-73.9867,5.5,NewYork
US1TXHRR165,2016-04-08,,,,0.0,29.7858,-95.3735,14.3,Houston
US1CASD0140,2017-11-27,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1KYKN0001,2017-12-07,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
USC00347003,2016-08-21,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1NVCK0050,2015-03-28,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USC00154955,2017-01-29,28.0,-33.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00366886,2016-07-04,278.0,194.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
US1NYER0093,2018-07-26,,,,3.0,42.889,-78.8901,178.0,BuffaloRochester
US1MIKN0032,2018-03-29,,,,3.0,42.9919,-85.6944,194.2,GrandRapids
USC00154955,2015-08-06,300.0,217.0,,99.0,38.2778,-85.7917,134.1,Louisville
USC00097777,2017-09-12,211.0,139.0,,1013.0,32.9744,-82.8045,137.5,Southeast
USC00386775,2017-09-11,,,,,33.7717,-81.2581,137.5,SouthCarolina
US1FLDV0028,2016-06-16,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1TXDA0053,2016-10-16,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1KYKN0001,2017-09-27,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1TNDV0047,2018-04-21,,,,0.0,36.126,-86.7954,193.9,Nashville
USC00197627,2016-03-31,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00366886,2017-01-16,50.0,-6.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00386775,2017-02-21,228.0,78.0,,0.0,33.7717,-81.2581,137.5,SouthCarolina
USC00154955,2015-07-22,317.0,178.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00291469,2015-09-06,356.0,194.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
US1MIKN0032,2018-08-18,,,,5.0,42.9919,-85.6944,194.2,GrandRapids
USC00237452,2017-06-30,333.0,239.0,,15.0,38.6308,-90.2708,157.0,StLouis
USC00097777,2015-10-05,217.0,161.0,,18.0,32.9744,-82.8045,137.5,Southeast
USC00308386,2016-03-24,111.0,17.0,,30.0,43.0344,-76.1344,173.4,Syracuse
USC00237452,2015-04-26,194.0,83.0,,33.0,38.6308,-90.2708,157.0,StLouis
US1CAFR0025,2017-05-07,,,,38.0,36.8017,-119.3013,253.0,California
USC00154955,2017-05-11,300.0,189.0,,38.0,38.2778,-85.7917,134.1,Louisville
US1FLMD0023,2018-01-02,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1FLDV0028,2018-11-16,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1ILCK0036,2017-02-05,,,,0.0,41.886,-87.621,191.1,Chicago
US1MIKN0032,2018-08-15,,,,0.0,42.9919,-85.6944,194.2,GrandRapids
USC00141673,2016-01-30,222.0,-11.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00237452,2017-04-24,222.0,72.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00363698,2015-10-23,228.0,72.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USW00023272,2015-08-25,194.0,150.0,,0.0,37.7706,-122.4269,45.7,SanFrancisco
USC00366886,2015-07-06,300.0,228.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00154955,2015-12-12,194.0,122.0,,3.0,38.2778,-85.7917,134.1,Louisville
US1TXHRR165,2015-05-29,,,,8.0,29.7858,-95.3735,14.3,Houston
US1KYKN0001,2017-10-05,,,,64.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1NYKN0025,2018-02-28,,,,0.0,40.6846,-73.9867,5.5,NewYork
US1TXDA0053,2015-01-26,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
USC00197627,2017-11-16,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00197627,2018-10-19,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00363698,2018-01-05,-50.0,-133.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00291469,2017-04-12,250.0,128.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00097777,2017-05-20,317.0,172.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00154955,2017-09-25,328.0,189.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00308386,2015-05-28,289.0,194.0,,0.0,43.0344,-76.1344,173.4,Syracuse
US1NYKN0025,2015-12-26,,,,13.0,40.6846,-73.9867,5.5,NewYork
USC00363698,2016-04-11,83.0,-28.0,,13.0,40.2817,-76.8706,128.0,HarrisburgScranton
US1TNDV0047,2016-12-29,,,,48.0,36.126,-86.7954,193.9,Nashville
US1NVDG0017,2017-01-22,,,,122.0,38.9831,-119.9539,1896.2,West
US1TXDA0053,2017-04-26,,,,142.0,32.8152,-96.8035,150.0,DallasFtWorth
USC00347003,2016-10-27,,,,201.0,35.9742,-97.0269,271.9,SouthCentral
US1KSBU0024,2015-04-19,,,,249.0,37.9856,-97.0347,406.3,Plains
USC00197627,2018-11-10,,,,269.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2017-01-16,,,,318.0,35.9742,-97.0269,271.9,SouthCentral
US1NYER0093,2017-07-21,,,,358.0,42.889,-78.8901,178.0,BuffaloRochester
US1CTHR0050,2017-05-06,,,,478.0,41.7435,-72.6814,26.2,HartfordSpringfield
US1FLMD0023,2015-03-01,,,,561.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1FLMD0023,2017-05-12,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1CASD0140,2018-07-11,,,,0.0,32.7221,-117.1327,67.1,SanDiego
USC00366886,2015-05-26,306.0,189.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
US1CALA0064,2017-01-14,,,,3.0,34.0809,-118.2729,123.4,LosAngeles
US1IDAD0009,2018-05-13,,,,36.0,43.6323,-116.2045,827.8,Boise
USC00356749,2017-11-05,106.0,39.0,,102.0,45.5181,-122.6894,48.5,Portland
US1CALA0064,2016-03-12,,,,119.0,34.0809,-118.2729,123.4,LosAngeles
US1KYKN0001,2016-01-13,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1NYER0093,2015-09-03,,,,0.0,42.889,-78.8901,178.0,BuffaloRochester
US1TNDV0047,2015-07-18,,,,0.0,36.126,-86.7954,193.9,Nashville
USC00347003,2017-06-05,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
USC00347003,2018-03-21,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1AZMR0410,2016-05-18,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1AZMR0410,2018-07-24,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1IDAD0009,2018-06-05,,,,0.0,43.6323,-116.2045,827.8,Boise
US1CODN0235,2016-11-09,,,,0.0,39.733,-104.9857,1608.1,Denver
US1TNDV0047,2016-09-29,,,,3.0,36.126,-86.7954,193.9,Nashville
USC00291469,2015-01-06,83.0,-50.0,,5.0,32.3478,-104.2225,951.0,WestTexNewMexico
US1NYER0093,2018-09-11,,,,41.0,42.889,-78.8901,178.0,BuffaloRochester
US1VARN0015,2017-06-24,,,,46.0,37.2809,-79.8791,340.8,Roanoke
USW00093784,2016-04-07,167.0,83.0,,102.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00197627,2018-02-11,,,,122.0,42.0583,-72.0722,208.8,Northeast
US1CALA0064,2017-12-19,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1TXDA0053,2017-06-22,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1TXDA0053,2017-10-19,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1AZMR0410,2017-12-04,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1KSBU0024,2018-11-20,,,,0.0,37.9856,-97.0347,406.3,Plains
USC00197627,2018-01-09,,,,8.0,42.0583,-72.0722,208.8,Northeast
US1TNDV0047,2015-05-31,,,,41.0,36.126,-86.7954,193.9,Nashville
USC00278961,2016-11-25,0.0,-56.0,,28.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00154955,2017-02-15,133.0,39.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00356749,2015-05-21,228.0,144.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00308386,2015-07-19,311.0,222.0,,0.0,43.0344,-76.1344,173.4,Syracuse
US1FLDV0028,2016-08-17,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1KYKN0001,2016-09-06,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1KYKN0001,2017-03-13,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1MIWY0038,2016-06-25,,,,0.0,42.32,-83.09,180.1,Detroit
US1AZMR0410,2017-04-21,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1NVDG0017,2018-11-17,,,,0.0,38.9831,-119.9539,1896.2,West
USC00097777,2015-09-14,256.0,111.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00291469,2015-09-21,267.0,172.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00097777,2017-05-18,328.0,189.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00154955,2017-11-13,122.0,39.0,,13.0,38.2778,-85.7917,134.1,Louisville
US1TNDV0047,2015-10-26,,,,20.0,36.126,-86.7954,193.9,Nashville
USC00237452,2015-05-26,289.0,200.0,,33.0,38.6308,-90.2708,157.0,StLouis
US1FLDV0028,2015-06-11,,,,152.0,30.3157,-81.5985,4.9,Jacksonville
US1TXHRR165,2018-12-24,,,,,29.7858,-95.3735,14.3,Houston
US1FLMD0023,2018-03-04,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1FLDV0028,2016-12-18,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1MASF0001,2017-10-03,,,,0.0,42.357,-71.0671,13.1,Boston
US1ILCK0036,2015-09-04,,,,0.0,41.886,-87.621,191.1,Chicago
US1GAFT0046,2016-09-06,,,,0.0,33.7447,-84.373,317.0,Atlanta
US1AZMR0410,2018-01-03,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
USC00363698,2017-09-25,300.0,167.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00356749,2015-08-01,367.0,167.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00366886,2016-07-21,311.0,222.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
US1ILCK0036,2017-08-30,,,,8.0,41.886,-87.621,191.1,Chicago
US1AZMR0410,2015-01-11,,,,8.0,33.4761,-112.0797,333.5,PhoenixTucson
USC00237452,2016-12-24,67.0,17.0,,15.0,38.6308,-90.2708,157.0,StLouis
US1MASF0001,2016-09-07,,,,20.0,42.357,-71.0671,13.1,Boston
US1FLOR0028,2018-06-24,,,,28.0,28.5443,-81.357,30.2,Orlando
USC00237452,2017-03-26,183.0,106.0,,30.0,38.6308,-90.2708,157.0,StLouis
US1MIKN0032,2015-03-25,,,,81.0,42.9919,-85.6944,194.2,GrandRapids
US1TNDV0047,2018-02-12,,,,94.0,36.126,-86.7954,193.9,Nashville
US1ILCK0036,2016-02-03,,,,127.0,41.886,-87.621,191.1,Chicago
US1FLOR0028,2017-05-23,,,,234.0,28.5443,-81.357,30.2,Orlando
USC00386775,2018-02-08,,,,,33.7717,-81.2581,137.5,SouthCarolina
US1FLDV0028,2017-06-25,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1TXHRR165,2016-06-17,,,,0.0,29.7858,-95.3735,14.3,Houston
US1CASD0140,2018-09-07,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1TXDA0053,2016-09-29,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1KYKN0001,2017-12-20,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
USC00347003,2015-06-23,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
USC00347003,2017-07-13,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
USW00093784,2015-10-19,133.0,28.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00097777,2016-10-26,261.0,100.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00291469,2017-10-13,317.0,111.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00097777,2017-09-25,300.0,178.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00154955,2015-08-09,317.0,200.0,,0.0,38.2778,-85.7917,134.1,Louisville
USW00093784,2015-08-05,317.0,233.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1MIKN0032,2018-10-22,,,,3.0,42.9919,-85.6944,194.2,GrandRapids
US1INMR0134,2017-03-27,,,,66.0,39.7574,-86.1404,223.4,Indianapolis
USW00093784,2018-05-18,200.0,111.0,,94.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1VARN0015,2017-04-01,,,,348.0,37.2809,-79.8791,340.8,Roanoke
US1FLDV0028,2017-12-17,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1TNDV0047,2018-07-14,,,,0.0,36.126,-86.7954,193.9,Nashville
US1VARN0015,2015-12-04,,,,0.0,37.2809,-79.8791,340.8,Roanoke
USC00278961,2018-12-13,-44.0,-222.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00308386,2016-01-03,17.0,-44.0,,0.0,43.0344,-76.1344,173.4,Syracuse
USC00141673,2016-02-03,144.0,6.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00141673,2018-03-02,139.0,11.0,,0.0,37.0614,-95.6356,224.6,TotalUS
US1KYKN0001,2017-01-20,,,,147.0,39.0771,-84.5247,164.9,CincinnatiDayton
USW00023272,2018-11-28,172.0,139.0,,168.0,37.7706,-122.4269,45.7,SanFrancisco
US1MASF0001,2018-09-19,,,,196.0,42.357,-71.0671,13.1,Boston
US1TXHRR165,2016-10-26,,,,0.0,29.7858,-95.3735,14.3,Houston
US1AZMR0410,2017-10-05,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1IDAD0009,2017-08-02,,,,0.0,43.6323,-116.2045,827.8,Boise
US1KYKN0001,2015-10-25,,,,30.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1MIKN0032,2016-09-26,,,,104.0,42.9919,-85.6944,194.2,GrandRapids
US1MIKN0032,2017-07-13,,,,264.0,42.9919,-85.6944,194.2,GrandRapids
US1TXHRR165,2017-09-19,,,,401.0,29.7858,-95.3735,14.3,Houston
USC00278961,2017-01-03,33.0,-139.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00308386,2015-01-05,144.0,-50.0,,8.0,43.0344,-76.1344,173.4,Syracuse
USC00366886,2015-03-24,78.0,-33.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00237452,2015-10-15,233.0,89.0,,0.0,38.6308,-90.2708,157.0,StLouis
USC00366886,2018-08-19,328.0,206.0,,36.0,39.9586,-75.1728,18.3,Philadelphia
USC00141673,2016-09-06,333.0,211.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USW00093784,2015-08-31,322.0,250.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1FLMD0023,2016-02-17,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1TNDV0047,2017-11-18,,,,0.0,36.126,-86.7954,193.9,Nashville
US1AZMR0410,2015-07-31,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1VARN0015,2015-11-06,,,,0.0,37.2809,-79.8791,340.8,Roanoke
USC00356749,2016-02-23,139.0,17.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00154955,2018-11-03,139.0,50.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00097777,2016-10-02,289.0,106.0,,0.0,32.9744,-82.8045,137.5,Southeast
USW00093784,2017-08-16,328.0,222.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1IDAD0009,2016-10-14,,,,5.0,43.6323,-116.2045,827.8,Boise
USW00023272,2016-12-13,139.0,100.0,,13.0,37.7706,-122.4269,45.7,SanFrancisco
US1TNDV0047,2017-03-22,,,,61.0,36.126,-86.7954,193.9,Nashville
USC00308386,2016-02-12,-94.0,-128.0,,91.0,43.0344,-76.1344,173.4,Syracuse
US1MIWY0038,2015-06-13,,,,102.0,42.32,-83.09,180.1,Detroit
USC00291469,2015-10-08,250.0,139.0,,145.0,32.3478,-104.2225,951.0,WestTexNewMexico
US1NYKN0025,2015-10-06,,,,,40.6846,-73.9867,5.5,NewYork
US1MASF0001,2016-07-05,,,,,42.357,-71.0671,13.1,Boston
US1ILCK0036,2016-08-18,,,,,41.886,-87.621,191.1,Chicago
US1TXHRR165,2018-09-16,,,,0.0,29.7858,-95.3735,14.3,Houston
US1TXDA0053,2016-09-12,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1MIWY0038,2018-06-30,,,,0.0,42.32,-83.09,180.1,Detroit
US1TNDV0047,2015-09-03,,,,0.0,36.126,-86.7954,193.9,Nashville
US1PAAL0070,2018-11-12,,,,0.0,40.4623,-79.9658,242.0,Pittsburgh
US1KSBU0024,2017-02-05,,,,0.0,37.9856,-97.0347,406.3,Plains
US1NVCK0050,2017-04-01,,,,0.0,36.1387,-115.1874,655.0,LasVegas
US1IDAD0009,2018-11-18,,,,0.0,43.6323,-116.2045,827.8,Boise
USC00278961,2017-07-30,217.0,61.0,,0.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00366886,2018-11-26,150.0,72.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USC00366886,2016-06-19,311.0,183.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USW00093784,2015-06-07,250.0,194.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00291469,2017-06-20,333.0,194.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
US1IDAD0009,2018-01-17,,,,18.0,43.6323,-116.2045,827.8,Boise
US1FLOR0028,2018-06-30,,,,79.0,28.5443,-81.357,30.2,Orlando
USC00154955,2017-12-05,200.0,39.0,,178.0,38.2778,-85.7917,134.1,Louisville
US1FLOR0028,2018-06-03,,,,206.0,28.5443,-81.357,30.2,Orlando
US1FLDV0028,2015-02-18,,,,226.0,30.3157,-81.5985,4.9,Jacksonville
US1FLDV0028,2018-02-02,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1TXHRR165,2018-06-02,,,,0.0,29.7858,-95.3735,14.3,Houston
US1TXDA0053,2018-03-26,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1KYKN0001,2017-03-06,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1KYKN0001,2018-06-16,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1MIWY0038,2018-07-14,,,,0.0,42.32,-83.09,180.1,Detroit
US1ILCK0036,2017-11-07,,,,0.0,41.886,-87.621,191.1,Chicago
US1AZMR0410,2016-03-04,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1AZMR0410,2016-06-14,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1IDAD0009,2017-02-02,,,,0.0,43.6323,-116.2045,827.8,Boise
USC00363698,2016-08-06,267.0,194.0,,0.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00141673,2016-07-22,367.0,239.0,,0.0,37.0614,-95.6356,224.6,TotalUS
US1MIMY0003,2017-05-18,,,,3.0,45.0158,-84.0224,267.0,GreatLakes
US1TXDA0053,2016-12-24,,,,10.0,32.8152,-96.8035,150.0,DallasFtWorth
US1MIKN0032,2015-02-12,,,,10.0,42.9919,-85.6944,194.2,GrandRapids
USC00197627,2016-10-02,,,,10.0,42.0583,-72.0722,208.8,Northeast
US1TXDA0053,2018-04-22,,,,38.0,32.8152,-96.8035,150.0,DallasFtWorth
US1NYKN0025,2017-08-12,,,,71.0,40.6846,-73.9867,5.5,NewYork
USC00197627,2015-05-31,,,,147.0,42.0583,-72.0722,208.8,Northeast
USC00278961,2018-10-16,117.0,-17.0,,180.0,43.9458,-71.5111,435.6,NorthernNewEngland
USC00386775,2018-02-13,,,,,33.7717,-81.2581,137.5,SouthCarolina
US1ILCK0036,2018-02-07,,,,,41.886,-87.621,191.1,Chicago
US1NYKN0025,2018-11-12,,,,0.0,40.6846,-73.9867,5.5,NewYork
US1MASF0001,2017-05-09,,,,0.0,42.357,-71.0671,13.1,Boston
US1CASD0140,2018-09-05,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1MIWY0038,2018-09-15,,,,0.0,42.32,-83.09,180.1,Detroit
US1ILCK0036,2016-11-14,,,,0.0,41.886,-87.621,191.1,Chicago
US1KSBU0024,2018-04-04,,,,0.0,37.9856,-97.0347,406.3,Plains
USC00291469,2018-01-13,167.0,-39.0,,0.0,32.3478,-104.2225,951.0,WestTexNewMexico
USC00366886,2018-05-10,272.0,128.0,,0.0,39.9586,-75.1728,18.3,Philadelphia
USW00093784,2017-08-24,278.0,217.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
USW00093784,2018-06-28,328.0,244.0,,0.0,39.2814,-76.6111,6.1,BaltimoreWashington
US1KYKN0001,2016-03-19,,,,5.0,39.0771,-84.5247,164.9,CincinnatiDayton
US1MIKN0032,2017-09-07,,,,8.0,42.9919,-85.6944,194.2,GrandRapids
USC00237452,2016-12-18,,,,10.0,38.6308,-90.2708,157.0,StLouis
USC00278961,2018-02-06,6.0,-156.0,,10.0,43.9458,-71.5111,435.6,NorthernNewEngland
US1WAKG0204,2015-03-23,,,,13.0,47.6091,-122.344,6.1,Seattle
US1FLDV0028,2015-05-26,,,,41.0,30.3157,-81.5985,4.9,Jacksonville
US1MIWY0038,2016-07-25,,,,41.0,42.32,-83.09,180.1,Detroit
USC00237452,2017-11-15,128.0,83.0,,58.0,38.6308,-90.2708,157.0,StLouis
USC00363698,2016-03-14,122.0,50.0,,155.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00097777,2017-05-05,228.0,122.0,,157.0,32.9744,-82.8045,137.5,Southeast
US1NVDG0017,2017-02-20,,,,254.0,38.9831,-119.9539,1896.2,West
US1MIKN0032,2018-08-09,,,,,42.9919,-85.6944,194.2,GrandRapids
US1FLMD0023,2017-03-30,,,,0.0,25.7349,-80.1636,1.2,MiamiFtLauderdale
US1FLDV0028,2016-03-12,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1TXDA0053,2018-01-31,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1TNDV0047,2015-06-22,,,,0.0,36.126,-86.7954,193.9,Nashville
US1AZMR0410,2018-07-26,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1KSBU0024,2016-07-16,,,,0.0,37.9856,-97.0347,406.3,Plains
US1KSBU0024,2016-11-30,,,,0.0,37.9856,-97.0347,406.3,Plains
US1NVCK0050,2017-04-17,,,,0.0,36.1387,-115.1874,655.0,LasVegas
USC00154955,2017-02-26,67.0,-28.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00356749,2018-05-20,206.0,128.0,,0.0,45.5181,-122.6894,48.5,Portland
USC00154955,2018-08-03,294.0,200.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00097777,2016-07-14,367.0,222.0,,0.0,32.9744,-82.8045,137.5,Southeast
US1VARN0015,2017-05-20,,,,61.0,37.2809,-79.8791,340.8,Roanoke
USC00347003,2015-05-23,,,,94.0,35.9742,-97.0269,271.9,SouthCentral
US1MIKN0032,2015-08-19,,,,290.0,42.9919,-85.6944,194.2,GrandRapids
USC00197627,2018-03-03,,,,452.0,42.0583,-72.0722,208.8,Northeast
US1FLMD0023,2016-08-08,,,,,25.7349,-80.1636,1.2,MiamiFtLauderdale
USC00197627,2017-09-23,,,,0.0,42.0583,-72.0722,208.8,Northeast
USC00347003,2017-02-03,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1AZMR0410,2015-07-15,,,,0.0,33.4761,-112.0797,333.5,PhoenixTucson
US1NVDG0017,2017-12-24,,,,0.0,38.9831,-119.9539,1896.2,West
USC00141673,2017-02-19,194.0,39.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00097777,2016-02-05,150.0,6.0,,3.0,32.9744,-82.8045,137.5,Southeast
USC00197627,2016-03-24,,,,10.0,42.0583,-72.0722,208.8,Northeast
USC00308386,2015-12-01,67.0,-56.0,,36.0,43.0344,-76.1344,173.4,Syracuse
USC00197627,2015-06-29,,,,61.0,42.0583,-72.0722,208.8,Northeast
US1KSBU0024,2018-09-05,,,,183.0,37.9856,-97.0347,406.3,Plains
USC00356749,2017-02-20,94.0,50.0,,198.0,45.5181,-122.6894,48.5,Portland
US1CASD0140,2016-10-10,,,,0.0,32.7221,-117.1327,67.1,SanDiego
US1CALA0064,2018-12-28,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1PAAL0070,2018-12-09,,,,0.0,40.4623,-79.9658,242.0,Pittsburgh
USC00347003,2017-01-29,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1FLDV0028,2018-12-20,,,,51.0,30.3157,-81.5985,4.9,Jacksonville
US1NYKN0025,2016-05-22,,,,51.0,40.6846,-73.9867,5.5,NewYork
USC00154955,2018-01-02,-83.0,-167.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00363698,2015-01-06,11.0,-94.0,,8.0,40.2817,-76.8706,128.0,HarrisburgScranton
USC00141673,2015-03-09,150.0,28.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00097777,2016-05-18,206.0,178.0,,175.0,32.9744,-82.8045,137.5,Southeast
USW00093784,2015-05-19,300.0,200.0,,58.0,39.2814,-76.6111,6.1,BaltimoreWashington
USC00097777,2016-07-15,372.0,228.0,,0.0,32.9744,-82.8045,137.5,Southeast
US1MASF0001,2017-08-07,,,,,42.357,-71.0671,13.1,Boston
US1FLDV0028,2016-01-14,,,,0.0,30.3157,-81.5985,4.9,Jacksonville
US1ALMB0076,2018-07-14,,,,0.0,30.6865,-88.0674,9.8,NewOrleansMobile
US1TXHRR165,2017-01-12,,,,0.0,29.7858,-95.3735,14.3,Houston
US1CALA0064,2018-04-29,,,,0.0,34.0809,-118.2729,123.4,LosAngeles
US1TXDA0053,2018-09-25,,,,0.0,32.8152,-96.8035,150.0,DallasFtWorth
US1KYKN0001,2016-01-02,,,,0.0,39.0771,-84.5247,164.9,CincinnatiDayton
USC00347003,2015-06-09,,,,0.0,35.9742,-97.0269,271.9,SouthCentral
US1KSBU0024,2017-11-04,,,,0.0,37.9856,-97.0347,406.3,Plains
US1CODN0235,2016-07-08,,,,0.0,39.733,-104.9857,1608.1,Denver
USC00097777,2017-10-26,172.0,33.0,,0.0,32.9744,-82.8045,137.5,Southeast
USC00154955,2016-03-01,144.0,44.0,,0.0,38.2778,-85.7917,134.1,Louisville
USC00141673,2015-03-23,217.0,72.0,,0.0,37.0614,-95.6356,224.6,TotalUS
USC00154955,2017-09-29,239.0,117.0,,0.0,38.2778,-85.7917,134.1,Louisville
